method,dataset,session,condition,alpha1_strength,events,K,M,T,empirical_nu_base,mean_events_per_actor_mark_per_sec,ring_size,hub_actor,true_ring,n_injected_events,hawkes_sampler_used,seed,heldout_frac,heldout_split_t,train_events,test_events,heldout_loglik,heldout_nll_per_event,heldout_metric_type,field_auc,precision,recall,f1,hub_correct,loglik_final,beta0_hat,beta1_hat,beta_gap_hat,eta_on_hat,eta_off_hat,active_mean,gate_gini,gate_effective_support,proposed_lr,proposed_lambda_g,proposed_lambda_h,proposed_lambda_e,proposed_lambda_0,proposed_n_inner_steps,proposed_stability_target,proposed_eta_prior_weight_s,proposed_eta_prior_weight_pi,proposed_eta_off_floor,proposed_eta_pi1_target,proposed_eta_beta_prior_kappa,proposed_eta_beta_prior_target,proposed_eta_gamma_prior_shape,proposed_eta_gamma_prior_rate,proposed_eta_gamma_prior_weight,proposed_pi1_init,g0_hat,h0_hat,sender0_score,receiver0_score,member0_score,g1_hat,h1_hat,sender1_score,receiver1_score,member1_score,g2_hat,h2_hat,sender2_score,receiver2_score,member2_score,g3_hat,h3_hat,sender3_score,receiver3_score,member3_score,g4_hat,h4_hat,sender4_score,receiver4_score,member4_score,g5_hat,h5_hat,sender5_score,receiver5_score,member5_score,g6_hat,h6_hat,sender6_score,receiver6_score,member6_score,g7_hat,h7_hat,sender7_score,receiver7_score,member7_score,g8_hat,h8_hat,sender8_score,receiver8_score,member8_score,g9_hat,h9_hat,sender9_score,receiver9_score,member9_score,g10_hat,h10_hat,sender10_score,receiver10_score,member10_score,g11_hat,h11_hat,sender11_score,receiver11_score,member11_score,g12_hat,h12_hat,sender12_score,receiver12_score,member12_score,g13_hat,h13_hat,sender13_score,receiver13_score,member13_score,g14_hat,h14_hat,sender14_score,receiver14_score,member14_score,g15_hat,h15_hat,sender15_score,receiver15_score,member15_score,g16_hat,h16_hat,sender16_score,receiver16_score,member16_score,g17_hat,h17_hat,sender17_score,receiver17_score,member17_score,g18_hat,h18_hat,sender18_score,receiver18_score,member18_score,g19_hat,h19_hat,sender19_score,receiver19_score,member19_score
Proposed,binance_vision,ftx_k20_q99_minutes_nov07_0000_early,real_crypto_window_sweep,,7053,20,2,119.98278333333316,1.4695858447468944,1.4695858447468944,4,0,"[0, 1, 2, 3]",0,False,7,0.2,95.98622666666654,5581,1472,-357.8633887553676,0.2431137151870704,latent_ctmc_marginal_interval_loglik,,,,,,-1589.7109633609368,0.005000004608,0.49999996928,0.494999964672,0.13144509602324816,0.12108938165587459,0.5588510127222577,0.19682231545386952,17.663015568153057,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.00042354495213741815,0.02239430961339843,0.0002279503707686492,0.013760635945225643,0.2230583186010182,0.04370901158875583,0.0005118595301157301,0.02418736890047483,0.0002991733045859466,0.48122724004340217,0.00021990859705082368,0.07721372247379846,0.00011000056925522868,0.04745869406172431,0.769299946786345,0.00027152926974428453,0.08881036840896368,0.0001336406068256977,0.05458270919215769,0.8847794088553944,0.0008447931616214311,0.0987894156426623,0.00040994621630533693,0.06067700025506224,0.9835671627766329,0.004022886261273555,0.044640466465612594,0.0021030745072542945,0.027320801874986745,0.44286704141609784,0.07337069885906802,0.04416291899256075,0.03838113081428408,0.024904449847900842,0.7636235974033584,0.001580565370064041,0.1005247908893267,0.0007650570731169739,0.06169075437997509,1.0,0.08307295012802479,0.0011826809421715122,0.045930564843786506,0.0006589905243379105,0.9138256849828749,0.06715515861565544,0.004118156221260502,0.03699363466606419,0.002340123901921689,0.7360182408750755,0.06407142714394626,0.08055407587837224,0.03190166791718357,0.045946570914751815,0.7447886053030037,0.08659986129938108,0.04801313897241952,0.04507077203009861,0.02663540387524826,0.89671941251303,0.0019968342365439657,0.001250755002825852,0.0011040041813574742,0.0007672280672792831,0.02196505487542315,0.034756691995845135,0.06271559801061685,0.0177352205539212,0.037046331204067494,0.6005167480346584,0.05138599296848939,0.024378582572021072,0.027585659830888634,0.01411964024969077,0.5488389828516683,0.08409611669788614,0.0796164485110929,0.041927774304717794,0.0443087768241486,0.8341869342153176,0.09100087693250875,0.0020251491993868932,0.050261844899497705,0.0011172873646973203,1.0,0.06129303339861686,0.015100859938257445,0.033299151273527436,0.008642237913339953,0.6625135098027453,0.05428584030975951,0.0015610977363401453,0.030000519284277806,0.0009009837046776059,0.5968845621219451,0.08280019726451385,0.0012996617272766232,0.045773233046311604,0.0007244224841384346,0.9106954417976217
Proposed,binance_vision,ftx_k20_q99_minutes_nov07_0000_early,real_crypto_window_sweep,,7053,20,2,119.98278333333316,1.4695858447468944,1.4695858447468944,4,0,"[0, 1, 2, 3]",0,False,4,0.2,95.98622666666654,5581,1472,-356.2333621174152,0.24200636013411359,latent_ctmc_marginal_interval_loglik,,,,,,-1590.2656849461503,0.005000004608,0.49999996928,0.494999964672,0.12817996719440763,0.12071666178128725,0.5540502398281015,0.19985854075843745,17.601790285380048,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.0004293942670136603,0.020360182275451937,0.00023268761532091144,0.012573528808241967,0.19951946326922573,0.04349970414439094,0.0005068956557485651,0.024171199811545953,0.0002978967593874134,0.4765768380749084,0.00022181684288949302,0.07703600521928829,0.00011148371288182992,0.047582871631303154,0.7550552556465241,0.0002741595742823764,0.08990093077980557,0.00013535570829101534,0.05552789008103361,0.881128519638668,0.0009060897343537548,0.10002491490767546,0.00044098898202381514,0.06173717441831482,0.9796587808846814,0.004542031352835072,0.044277911483765565,0.002386143954974397,0.027217741787580865,0.43189698895816986,0.07355628897216865,0.04365333651662003,0.038672169404524274,0.02474491748216889,0.7624884308598424,0.0015576009667560154,0.10217704500694061,0.0007557219486605971,0.06301905890392064,1.0,0.08320077415289132,0.0011182431682380742,0.046196657778287464,0.0006264048051805596,0.9108466797369434,0.0672096602900687,0.003965425114720714,0.03718620399738771,0.0022652530499057627,0.7331900633504413,0.06471983590005825,0.07989133442049559,0.032403079064508095,0.045777191811071136,0.7264023393440929,0.08681019803708928,0.04861925853100332,0.045341346763434875,0.02711425477340478,0.893982749844875,0.0020254438546212705,0.0011491283221488318,0.0011245953672746262,0.0007083699590548543,0.022173334730095584,0.03483353479048258,0.0632425106659536,0.017841373333152062,0.03754646310245641,0.5957953634264841,0.051961759689636025,0.02426625906472611,0.028020093930212375,0.01411876090907656,0.552464415169156,0.08543284786020947,0.0825135634950452,0.042616444220009105,0.04609434890851979,0.840256602680769,0.09143728234153406,0.0019310466201865203,0.050718368750742183,0.0010707043785470635,1.0,0.061681373819464314,0.014783071339619105,0.03366425506611791,0.00850165463243318,0.6637487737739058,0.05421873540719767,0.0014555201555627427,0.030091015827582,0.0008445657189422847,0.5932962074444018,0.08283773315613804,0.0012930789378298535,0.045984539467093515,0.0007246727834809809,0.9066644018676291
Proposed,binance_vision,ftx_k20_q99_minutes_nov07_0000_early,real_crypto_window_sweep,,7053,20,2,119.98278333333316,1.4695858447468944,1.4695858447468944,4,0,"[0, 1, 2, 3]",0,False,5,0.2,95.98622666666654,5581,1472,-357.8069613755928,0.24307538136928858,latent_ctmc_marginal_interval_loglik,,,,,,-1588.5683747092055,0.005000004608,0.49999996928,0.494999964672,0.1335195109034318,0.12070596768917068,0.5629399250899757,0.19546558095178002,17.69452914757142,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.00041034530220926483,0.024276698708463294,0.00021926926393469627,0.014854079101631478,0.24504793948646497,0.043616540482274715,0.0005209777459072585,0.024025543642384954,0.0003031638744671128,0.4809637389766272,0.00021799078718569403,0.07666285307954036,0.00010856975226742626,0.046918575123815566,0.77401635463683,0.0002713560375022233,0.08738633795203188,0.0001331235321939149,0.05348053566278717,0.8822691044750798,0.0008147741335435482,0.09750024775267982,0.0003940151683253474,0.05963067902364757,0.9837281008769284,0.00368198136972885,0.04365576582983017,0.0019180381089542809,0.02661341587282495,0.4390418737985478,0.07334910291339361,0.043458613825126356,0.03821854017198937,0.02439410067325365,0.7650911984742805,0.0015970241562322392,0.09920076847634668,0.0007704677275013005,0.06061703327422564,1.0,0.08284246062042652,0.0013129229937137508,0.04558369238258491,0.0007283393829409431,0.9125330710939987,0.06719869693237047,0.00436485502974567,0.03683443044198308,0.0024687578960267834,0.7373829142911357,0.0636546240077556,0.08168057664087351,0.031481479432172284,0.046397406013010845,0.7654186209198565,0.0864366733785624,0.04765882378135117,0.044787598709773294,0.026320178619293016,0.8965961917812815,0.0019337862769834785,0.0013211512280340964,0.0010640960466182573,0.0008070010874322636,0.021301978462159792,0.03476005501928146,0.061405661770159076,0.017680803938924492,0.036109211653437986,0.5956941424382051,0.05112017266007891,0.024256086342862693,0.027317188444080976,0.013989506968913745,0.5468586804094505,0.08276621481229082,0.07990917459928087,0.04103474875906503,0.044331593173887504,0.8214684539461795,0.09084706272164383,0.0019640658641630277,0.04995292096968768,0.0010786438776695662,1.0,0.06073754509710375,0.015276296400943372,0.03283402888934959,0.008708540684947657,0.6572994782281872,0.05416769639533983,0.0016794368446420187,0.029792516277509794,0.0009650115905877777,0.596411895424262,0.0827388046357968,0.0016993307561592513,0.04550750664952213,0.0009428047540216385,0.9110079203804096
Proposed,binance_vision,ftx_k20_q99_minutes_nov07_0000_early,real_crypto_window_sweep,,7053,20,2,119.98278333333316,1.4695858447468944,1.4695858447468944,4,0,"[0, 1, 2, 3]",0,False,6,0.2,95.98622666666654,5581,1472,-358.398382826276,0.24347716224611143,latent_ctmc_marginal_interval_loglik,,,,,,-1588.329614057038,0.005000004608,0.49999996928,0.494999964672,0.13343009826102983,0.12100022236939137,0.5623555629935847,0.19560582707922913,17.688315984998567,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.0004159510913134629,0.0235681430092042,0.00022290158006761757,0.014422734374532632,0.237542360748514,0.04365537562995636,0.000525557215887445,0.024091201761992424,0.0003058511829758564,0.48266989871564003,0.0002173134452127755,0.07706444374279998,0.00010838273617231746,0.04716802749358985,0.7768571695019673,0.00026837118981388227,0.08830761008672255,0.00013176924487170883,0.05404833403205134,0.8901757826981934,0.0008071363384553315,0.09741893294136299,0.0003911727534916087,0.05958901199298985,0.9814307201331239,0.0036495609819845987,0.043790180753928584,0.001904486391836641,0.026698369610533394,0.43972200976127307,0.07318256301142506,0.044272665051619864,0.0381654977326208,0.024857497550574335,0.7646499791512502,0.0015565387776660237,0.09935061558597953,0.0007523164162293879,0.06071647317592324,1.0,0.0829144036019136,0.001287286782594324,0.04571003278470129,0.0007141491761729069,0.9158055755146224,0.06703402466978056,0.004420132675813817,0.036809018733381244,0.0025006604206215225,0.7374727719848652,0.06369226032413007,0.08093135374639197,0.03159702751167334,0.045975945915419564,0.7572235920588855,0.08642523592611742,0.048476616604751846,0.044816682303017386,0.026776059725018876,0.8979071995526473,0.00195442244574503,0.0012812147079739066,0.001077415328875032,0.000782681713370423,0.02158613558594766,0.034733644611110434,0.0625954936756994,0.01767193408087651,0.03681406694168212,0.6063274926232132,0.051028971765526794,0.024419131691594823,0.027313835532809073,0.014085980323340897,0.5472357236638858,0.08326550175256725,0.07715345247093017,0.04152381123207505,0.042782693269476736,0.8319341625079418,0.09061417453864201,0.0019768498757288065,0.04991237660790093,0.0010861189362442734,1.0,0.060942997679701766,0.01647356208794784,0.03295424454042716,0.009389483512541591,0.660241943582599,0.054169958457175635,0.0016723064755365113,0.02984897234381905,0.0009610106758080978,0.5980274707875577,0.0827293716223457,0.0016470885066103903,0.04558601445394258,0.0009139440479136484,0.9133208545057839
Proposed,binance_vision,ftx_k20_q99_minutes_nov07_1200_pre_collapse,real_crypto_window_sweep,,6258,20,2,119.96333333333313,1.3041484898163351,1.3041484898163351,4,0,"[0, 1, 2, 3]",0,False,2,0.2,95.9706666666665,5388,870,-907.094193549989,1.0426370040804471,latent_ctmc_marginal_interval_loglik,,,,,,-1385.6429156461384,0.3535533595094066,0.49999996928,0.14644660977059343,0.020647628898220114,0.01519098753931129,0.42341528198358674,0.1309887984998388,18.90389763285493,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.07191949849440309,0.0007035424526227442,0.06536040419690603,0.0008698497211059789,0.44155974831686845,0.08854495196730985,0.02510945393725774,0.0789733955200391,0.030754325770185144,0.533525963892489,0.08722178988205798,0.14333070205719112,0.07065237998543236,0.1756889957818809,0.6191265207988458,0.07960184474795995,0.18626346976853736,0.06210595983240499,0.22930684396509368,0.808075359914567,0.09162418985146381,0.0019340287456383303,0.08319769868404366,0.0023647017642069003,0.5620643773988164,0.0005517205676457039,0.17108837420712314,0.00043628319722788185,0.21999738212493553,0.7752688958901357,0.08496607256504063,0.001775157897482194,0.07715744908662171,0.0021786740064834017,0.5212578504995389,0.09798570801034226,0.23292227470364296,0.07328679377263668,0.2837691326082965,1.0,0.11404653394904797,0.017751924276336442,0.1022978027579384,0.021429838202693757,0.6911002554862133,0.08196820342907372,0.06368855173925325,0.070913053640874,0.07829836497854302,0.47907216154466725,0.09885299344622733,0.18303235830560466,0.07734692561073274,0.22287618965487746,0.7854137890414135,0.12469868142978274,0.11771924707178841,0.10321798245778868,0.14124242306124712,0.6973167763548438,0.07193587032209432,0.0011745332266830395,0.06535576968389825,0.0014520425101575357,0.44152843862069335,0.0974013623837477,0.0003040008739585553,0.08855292978708078,0.00037047182894857887,0.5982430780523793,0.1672548957109286,0.035201140535484184,0.14802165379893875,0.041194520687112386,1.0,0.10358774101003822,0.004432449143740823,0.09388270692679596,0.005382683186991683,0.6342498176268117,0.09603154542401107,0.1238440559671773,0.07908868458819943,0.15104599736408808,0.5343048301272693,0.10372176715178852,0.0007809917114747297,0.09426345399446234,0.000948366457202557,0.6368220566060057,0.0999543862177938,0.00032951056235462883,0.09086800863848013,0.000400996484599701,0.6138832144242102,0.09374465992067296,0.0005061897197585287,0.08521063239098553,0.000618168392837589,0.5756632911744731
Proposed,binance_vision,ftx_k20_q99_minutes_nov07_1200_pre_collapse,real_crypto_window_sweep,,6258,20,2,119.96333333333313,1.3041484898163351,1.3041484898163351,4,0,"[0, 1, 2, 3]",0,False,3,0.2,95.9706666666665,5388,870,-912.7785382606261,1.0491707336329035,latent_ctmc_marginal_interval_loglik,,,,,,-1371.8018279334763,0.005000004608,0.49999996928,0.494999964672,0.02154806508310601,0.03110419909623195,0.3570953441291693,0.14217511527491156,18.706606914594968,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.08094534137175832,0.0005612215346282902,0.08655870611091472,0.0007956924454069955,0.4569738172734068,0.10091618973148533,0.040978483904316035,0.10508366268188885,0.05753174772841773,0.5547735707518691,0.11372542632245905,0.16165570979162008,0.10890969769557693,0.22552745581827932,0.7015101374915228,0.12297679293142219,0.1978100177294546,0.11469229130275964,0.2747000637187833,0.8544630575869545,0.10274892067952995,0.0028064334760934404,0.10971520200840343,0.003936421690270352,0.5792250938970653,0.00034897082372003184,0.20867920575780408,0.0003228357552855446,0.307501767530321,0.9564937733918146,0.10431968439912662,0.0013515717445359307,0.11149716729031245,0.001894351195647155,0.5886327146172642,0.16555344503743996,0.23653412204877455,0.1499517059861896,0.3214885199303405,1.0,0.11740404003607174,0.045248344682202055,0.1219100033081915,0.06300604188631033,0.6436057339416854,0.09341830248949456,0.05736605484676449,0.09622125619046808,0.08083873347522451,0.5079858135570733,0.11481414918271793,0.2181933456871827,0.10545486439402965,0.3042412662033486,0.9463518830136486,0.13432910335692338,0.1457136608898869,0.13013029047291005,0.20120452077538672,0.6870035176369682,0.07463072664360801,0.0012875196615389512,0.07976637945583624,0.0018310351405956514,0.4211147387451092,0.09968377724289418,0.0002724756015616753,0.10661803269118593,0.0003827880700919272,0.5628740490487588,0.18226148971754053,0.044009263917221625,0.1894172113128459,0.059303758892136564,1.0,0.10772498630334691,0.028109213860617183,0.11313580854616663,0.03933156717172872,0.5972836774547846,0.10678603884564672,0.14903967440576127,0.10320265456835448,0.20864608596565423,0.6490001136303818,0.10801658056450694,0.0015382681116046376,0.1154354391833981,0.0021521331252610347,0.6094242354394197,0.10010871396687474,0.0016483519846504327,0.10697143368526466,0.0023150428123518262,0.5647397770448016,0.09568057449890516,0.00048460215484710616,0.10231648314993479,0.0006821322143606097,0.540164657904009
Proposed,binance_vision,ftx_k20_q99_minutes_nov07_1200_pre_collapse,real_crypto_window_sweep,,6258,20,2,119.96333333333313,1.3041484898163351,1.3041484898163351,4,0,"[0, 1, 2, 3]",0,False,1,0.2,95.9706666666665,5388,870,-913.8506356822601,1.0504030295198392,latent_ctmc_marginal_interval_loglik,,,,,,-1367.2906713241719,0.005000004608,0.49999996928,0.494999964672,0.02144512710938313,0.03203341048935152,0.35346097307997976,0.14295985547807888,18.69673167450574,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.08005603261500174,0.000563206508585708,0.08610963828848771,0.0008012660042120069,0.4526924356119489,0.10129635183098373,0.04136461417462728,0.10609227072764474,0.05824044707214947,0.5577443987675034,0.11350598556305222,0.16226723321348466,0.10937777782846657,0.22710221646961976,0.7062681414943355,0.12260378476843178,0.19750532162116213,0.11513995637641705,0.2751685811169948,0.8557503550791242,0.10388027628223695,0.0033051017693560853,0.11154052368803818,0.004647629580629587,0.5863867546232736,0.0003275198016636196,0.211434049223852,0.00030441945405235664,0.3124911193480445,0.9718202029303054,0.10532896648299916,0.0012287541346365685,0.11324669483887244,0.0017266378371094738,0.5953563750884574,0.1684355496747883,0.23618299409137977,0.15365841187123586,0.3215524007484078,1.0,0.1174856951171992,0.051351414438635334,0.12223101212485002,0.07172713886907443,0.6425883987659216,0.09342002699455093,0.05807159643597667,0.09675564010502087,0.0820816731102951,0.508660206324324,0.11500224507790534,0.21986377395672846,0.10622831793591421,0.3074686835048357,0.9562008642734668,0.13517778352940157,0.1403217791982706,0.13231649615762808,0.19427644911608566,0.6956094359212259,0.07507068088621076,0.001238345412077728,0.08070949570627026,0.0017661301938074348,0.4243030038737059,0.09987468032306653,0.0002818890614720071,0.10743899751789428,0.000397179052098066,0.5648243615091821,0.18213567292505378,0.045574148017909835,0.19021664935064542,0.06161409341598503,1.0,0.1075667165229011,0.02421951937950586,0.11394157417245974,0.033996376639497165,0.5990094692627027,0.10763324409059266,0.1502312524390091,0.1046082098089127,0.21086575825746276,0.6557741685855129,0.10819173015691302,0.0013471158905119173,0.11631424123519186,0.0018902980534938206,0.6114829676175094,0.09993134180511795,0.005575401720622019,0.10714344738707385,0.00785546639896775,0.5632706061895013,0.09568481259655318,0.0004513639625836532,0.10293306233242024,0.0006372921187262142,0.5411359241360276
Proposed,binance_vision,ftx_k20_q99_minutes_nov07_1200_pre_collapse,real_crypto_window_sweep,,6258,20,2,119.96333333333313,1.3041484898163351,1.3041484898163351,4,0,"[0, 1, 2, 3]",0,False,5,0.2,95.9706666666665,5388,870,-913.4549100459801,1.0499481724666437,latent_ctmc_marginal_interval_loglik,,,,,,-1371.5498430757905,0.005000004608,0.49999996928,0.494999964672,0.021764465736500635,0.03032731491375998,0.362124196929473,0.14431251387989708,18.686385887699334,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.076956846550568,0.0005732519054736616,0.08156546817100362,0.0008113352561094048,0.4346906594627183,0.10057765193479201,0.03762430524870408,0.10402446781787432,0.05263340677771701,0.5543824553450573,0.11212184539701113,0.1610617617003813,0.10636625904452392,0.22402958030663359,0.7025837289673813,0.12148312941853359,0.19825715449952935,0.11211104036565371,0.27449208124209906,0.8608402057760801,0.10315718667277105,0.0026604542905968314,0.10918481673866418,0.0037171229426402716,0.5818837438895311,0.0003372819498080716,0.20877097793518634,0.00030880703325971917,0.30657158840685644,0.9614454014667658,0.10375521291726303,0.0013614125082034938,0.10990482033271173,0.0019015687165218553,0.5857208926747977,0.16709814193365452,0.23569937075750289,0.14988615068594582,0.3188653125171286,1.0,0.11790816292074599,0.04720006303287737,0.12115447278377109,0.06546499173641705,0.6456741909556969,0.09257992828146547,0.059388037660330475,0.09434690086656441,0.08341236662428796,0.5028073457503942,0.11503920301056211,0.21473411895704758,0.10485189172808135,0.2982524556622258,0.9353555998544197,0.13399032505949063,0.1452838350144417,0.1285811378267565,0.19988754686107116,0.6852534638702574,0.07469873739017166,0.0012396468761579202,0.07913800704708322,0.0017564914796510177,0.4217538775078249,0.09947207497014307,0.00029221388336293514,0.10545627080433685,0.0004090049648510413,0.5620130298806099,0.1820552596249256,0.04267433645586964,0.1876402595625572,0.057291699370933966,1.0,0.10777726914656562,0.015238740557557359,0.11313669659147822,0.021241767595316142,0.6029446817822147,0.10651628061321167,0.15277756073486043,0.10167126339092346,0.21310167755332962,0.6683125106055002,0.1079143962869521,0.002272232263429345,0.11425226843004008,0.003167244073779282,0.6088899508900414,0.09995868096959487,0.0021726823501335845,0.10584206668760231,0.003040385754311839,0.5640690699018978,0.0954601533403292,0.0004076597528830826,0.10119631009236871,0.0005717481593192524,0.5393102222747191
Proposed,binance_vision,ftx_k20_q99_minutes_nov07_1200_pre_collapse,real_crypto_window_sweep,,6258,20,2,119.96333333333313,1.3041484898163351,1.3041484898163351,4,0,"[0, 1, 2, 3]",0,False,6,0.2,95.9706666666665,5388,870,-913.0780574799114,1.0495150085975993,latent_ctmc_marginal_interval_loglik,,,,,,-1370.7364500331385,0.005000004608,0.49999996928,0.494999964672,0.021604789999385306,0.032664761251014515,0.3531824686077623,0.14158490219512054,18.722709493923542,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.08119936244880349,0.0005616951104398769,0.08699923465025045,0.0007965523491627207,0.45865721002249027,0.1010959716573612,0.04187880446158371,0.10542011800940551,0.05880967509732389,0.5557715237474956,0.11280407740340656,0.1619988290843165,0.10822585639637892,0.22617961535414238,0.7010757986764338,0.12097502813732258,0.19932287018664863,0.11294478648805528,0.2771618484933937,0.8591024615144832,0.10320797864276225,0.002903959146240943,0.11039938528577925,0.004073795835661689,0.5820220631472843,0.00033190738610876984,0.21066726192505614,0.0003072553481746778,0.31054904043347153,0.9625907985085305,0.1054174382741882,0.001377315497576424,0.11288330300448017,0.0019299723387817018,0.595117198700658,0.16571659794710022,0.2373094367034607,0.15034978650364414,0.3226179191767118,1.0,0.11779139159379129,0.04587755598491999,0.12249624934563977,0.06389589987102874,0.6457963473926801,0.09322198949294519,0.05813041144433083,0.09615224852480833,0.08194824122303562,0.5069116093155279,0.11528521626331167,0.21477402541572754,0.10639367796931659,0.2994967342343088,0.9283326078061445,0.13452768496287576,0.14252504701135277,0.1308849936362855,0.19685178396986847,0.6900215416418871,0.07500485837556051,0.001368350617734419,0.08031238380079005,0.0019463505878329348,0.4234043441003968,0.09962897397312194,0.00028161093786292015,0.10675688010111468,0.0003957385972842409,0.5628188911629903,0.18210681902088355,0.04349872184346444,0.18968247473093128,0.05864141129835011,1.0,0.10762429139345824,0.024393968255670962,0.11352377861946364,0.03414621273893025,0.5984937658605498,0.10755389782470079,0.15004816224378753,0.10408762205386132,0.2100385504072789,0.6510442784556915,0.10814884794005182,0.0011738517643285935,0.11581556600256539,0.0016426935906515843,0.6105759963689439,0.09989793739574888,0.007682780071661026,0.10653326443283503,0.010795021163600375,0.561639996441183,0.09552867873574855,0.00042871251253386597,0.10235188919336735,0.0006036973363280027,0.5395959185926678
Proposed,binance_vision,ftx_k20_q99_minutes_nov07_1200_pre_collapse,real_crypto_window_sweep,,6258,20,2,119.96333333333313,1.3041484898163351,1.3041484898163351,4,0,"[0, 1, 2, 3]",0,False,7,0.2,95.9706666666665,5388,870,-912.5347945875857,1.0488905684914778,latent_ctmc_marginal_interval_loglik,,,,,,-1370.2165013221002,0.005000004608,0.49999996928,0.494999964672,0.021613341095005355,0.03147915821288888,0.3587651978599149,0.14306637165492342,18.692781198716617,0.0025,0.05,0.05,0.05,0.1,1,0.5,0.0,0.0,0.0,,0.0,0.5,2.0,1.0,0.0,0.15,0.08004168932141523,0.0005601791833113622,0.08503377811960727,0.0007939106873969516,0.4486892831444546,0.10077158360341334,0.03842241439525004,0.10441662573734978,0.0539026500451243,0.5509648281716342,0.11340686146654985,0.16115137399807336,0.10786244506730136,0.22467389352162576,0.6920587758148493,0.12259959796785044,0.19965696140829436,0.11333911517228083,0.2770833402042739,0.8534946104096501,0.1024198948579639,0.002523516614308767,0.1086767187862387,0.0035373445433008986,0.5734436376342222,0.00035963642786470773,0.20667453938202052,0.0003306980325112056,0.3043339334344163,0.9374341010886841,0.10471459384949419,0.0012610246658860285,0.11119529442855415,0.0017656866420523128,0.5867331553351302,0.16495578931728255,0.2389842612783181,0.14798913526019872,0.3246456823802118,1.0,0.1177278354114639,0.04490752397818675,0.12145114153514198,0.062474260258540124,0.6408491641501373,0.09291780826251958,0.05996707947895557,0.09488917933380318,0.08445525483334522,0.500692298930471,0.1148884728475157,0.2181182193615453,0.10474126412363097,0.3038601437939412,0.9359746957548402,0.13473217409211297,0.14552447404303803,0.1296063686117982,0.20073277316624843,0.683881040091933,0.07445197131423895,0.0012132576832514848,0.07906690927296647,0.001724237350290324,0.41720449951352584,0.09949959259031514,0.0002794521259775154,0.1057353512997385,0.00039229404457503557,0.5579232162420805,0.18321281844407927,0.041018192957795914,0.1895159552813095,0.05520176939972478,1.0,0.10798877321190639,0.020087591176885376,0.11327892319433007,0.028081986094049327,0.5977276320940029,0.1064704563965805,0.14814361368204754,0.10222521880401524,0.20724717265823975,0.6383795747374835,0.10800384634398971,0.001840322834983922,0.11465485157575138,0.0025725891150428564,0.6049878565926682,0.10007730704049925,0.0024890905717621236,0.10618927681309952,0.003493125917557515,0.56031839987022,0.09551911357858403,0.0005039782953818613,0.10148265415381813,0.0007088565134883273,0.5354834320054033
