method,dataset,session,condition,alpha1_strength,events,K,M,T,empirical_nu_base,mean_events_per_actor_mark_per_sec,ring_size,hub_actor,true_ring,n_injected_events,hawkes_sampler_used,seed,field_auc,precision,recall,f1,hub_correct,pred_ring,hub_pred,loglik_final,beta0_hat,beta1_hat,beta_gap_hat,eta_on_hat,eta_off_hat,active_mean,gate_gini,gate_effective_support,g0_hat,h0_hat,sender0_score,receiver0_score,member0_score,g1_hat,h1_hat,sender1_score,receiver1_score,member1_score,g2_hat,h2_hat,sender2_score,receiver2_score,member2_score,g3_hat,h3_hat,sender3_score,receiver3_score,member3_score,g4_hat,h4_hat,sender4_score,receiver4_score,member4_score,g5_hat,h5_hat,sender5_score,receiver5_score,member5_score,g6_hat,h6_hat,sender6_score,receiver6_score,member6_score,g7_hat,h7_hat,sender7_score,receiver7_score,member7_score,g8_hat,h8_hat,sender8_score,receiver8_score,member8_score,g9_hat,h9_hat,sender9_score,receiver9_score,member9_score,g10_hat,h10_hat,sender10_score,receiver10_score,member10_score,g11_hat,h11_hat,sender11_score,receiver11_score,member11_score,g12_hat,h12_hat,sender12_score,receiver12_score,member12_score,g13_hat,h13_hat,sender13_score,receiver13_score,member13_score,g14_hat,h14_hat,sender14_score,receiver14_score,member14_score,g15_hat,h15_hat,sender15_score,receiver15_score,member15_score,g16_hat,h16_hat,sender16_score,receiver16_score,member16_score,g17_hat,h17_hat,sender17_score,receiver17_score,member17_score,g18_hat,h18_hat,sender18_score,receiver18_score,member18_score,g19_hat,h19_hat,sender19_score,receiver19_score,member19_score,true_hub,b2_active_fraction,b2_n_pair_fits,b2_n_windows,b2_hmm_rates,b2_top10_member,b2_top10_member_scores,b2_top10_sender,b2_top10_sender_scores,b2_top10_receiver,b2_top10_receiver_scores,b2_sender0_score,b2_receiver0_score,b2_member0_score,b2_sender1_score,b2_receiver1_score,b2_member1_score,b2_sender2_score,b2_receiver2_score,b2_member2_score,b2_sender3_score,b2_receiver3_score,b2_member3_score,b2_sender4_score,b2_receiver4_score,b2_member4_score,b2_sender5_score,b2_receiver5_score,b2_member5_score,b2_sender6_score,b2_receiver6_score,b2_member6_score,b2_sender7_score,b2_receiver7_score,b2_member7_score,b2_sender8_score,b2_receiver8_score,b2_member8_score,b2_sender9_score,b2_receiver9_score,b2_member9_score,b2_sender10_score,b2_receiver10_score,b2_member10_score,b2_sender11_score,b2_receiver11_score,b2_member11_score,b2_sender12_score,b2_receiver12_score,b2_member12_score,b2_sender13_score,b2_receiver13_score,b2_member13_score,b2_sender14_score,b2_receiver14_score,b2_member14_score,b2_sender15_score,b2_receiver15_score,b2_member15_score,b2_sender16_score,b2_receiver16_score,b2_member16_score,b2_sender17_score,b2_receiver17_score,b2_member17_score,b2_sender18_score,b2_receiver18_score,b2_member18_score,b2_sender19_score,b2_receiver19_score,b2_member19_score
B2_modular_hmm_hawkes,hc-11,Achilles_10252013,spikein,1.0,5191,20,1,35.9518,7.2193881808421265,7.2193881808421265,4,2,"[2, 7, 9, 14]",191,False,7,0.6493506493506493,0.0,0.0,0.0,0,"[5, 13, 15, 17]",17.0,,,,,,,0.3334182616906361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.3334182616906361,190.0,4.0,"[250.248197634809, 364.474501573318]","[13, 17, 5, 15, 4, 10, 14, 9, 2, 19]","[0.034452454589375306, 0.01634651217506465, 0.011979500767599321, 0.011693812241987322, 0.011588951720116786, 0.010248525593643117, 0.009190794970906534, 0.008968467752898253, 0.007947580646321105, 0.007724597618837968]","[17, 5, 19, 3, 4, 10, 8, 1, 14, 9]","[2919.3815057016864, 594.920886791938, 577.8779404160348, 451.53353864072864, 424.2812698656652, 386.8846692460322, 317.63685736756935, 304.4750700863627, 290.85960194724714, 271.9522482350355]","[13, 15, 12, 4, 2, 9, 14, 10, 11, 5]","[6499.74073552063, 319.0197786379967, 81.16895910241706, 6.006497950933364, 5.622590942072562, 5.6121689217014, 5.510736387324542, 5.151434064766728, 4.610021143948705, 4.577255011549877]",3.354301808000292,2.58217154424106,0.0006756163803518573,304.4750700863627,2.074288445015452,0.005769218673552908,213.16715279798123,5.622590942072562,0.007947580646321105,451.53353864072864,1.1968199502026302,0.00533661624567622,424.2812698656652,6.006497950933364,0.011588951720116786,594.920886791938,4.577255011549877,0.011979500767599321,2.7137867141656757,4.3046344439697695,0.0007846257397993866,2.2809111277020735,2.26139332731284,0.0005213733063989673,317.63685736756935,2.261071399446505,0.006152181515552134,271.9522482350355,5.6121689217014,0.008968467752898253,386.8846692460322,5.151434064766728,0.010248525593643117,170.2238514511082,4.610021143948705,0.006430847662176756,3.364761150087827,81.16895910241706,0.0037938369827581887,3.465223016336561,6499.74073552063,0.034452454589375306,290.85960194724714,5.510736387324542,0.009190794970906534,8.133575636203958,319.0197786379967,0.011693812241987322,5.4875321828887245,1.055438960734002,0.0005524737627442283,2919.3815057016864,1.7367857142196494,0.01634651217506465,5.657948684056191,1.2005443462695033,0.0005983084858156662,577.8779404160348,1.9593070520784135,0.007724597618837968
B3_static_svd,hc-11,Achilles_10252013,spikein,1.0,5191,20,1,35.9518,7.2193881808421265,7.2193881808421265,4,2,"[2, 7, 9, 14]",191,False,7,,0.0,0.0,0.0,0,"[0, 1, 4, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proposed,hc-11,Achilles_10252013,spikein,1.5,5306,20,1,35.9518,7.37932454007866,7.37932454007866,4,0,"[0, 2, 9, 14]",306,False,9,0.6625,1.0,1.0,1.0,1,"[0, 2, 14, 9]",0.0,7715.282036426883,14.134331162662086,19.99616,5.861828837337914,0.4737175573037657,3.782195854783368,0.8377329522300883,0.0908444806321639,19.50001849177956,0.3108820650615332,0.187455912975068,0.6548699154467967,0.3633991533569624,1.0,0.1996773108126259,0.1759560487498073,0.4222090889661608,0.3546673755563446,0.8600739257148251,0.2006097522849555,0.204648483117487,0.4202020599256751,0.4123684778161054,1.0,0.1715551658974572,0.1708550446381284,0.3633527288832899,0.3477103503578054,0.8432030309379416,0.1889641906688318,0.1447310066902413,0.4036457268044459,0.2928004111155312,0.710045570568817,0.143734629562692,0.1764954863094739,0.3038661757953941,0.3626071791324228,0.8793280734084782,0.1679389314251222,0.1897336758655154,0.3534991539284918,0.3866240589422356,0.9375693820967798,0.145489508723529,0.1456672333835654,0.3106842374159714,0.2991070124201754,0.725339177243226,0.1813503846313976,0.1406901507768057,0.3878904386431606,0.2853744210582706,0.6920374286841889,0.1788551980020076,0.1905329695037654,0.3763768953848144,0.3868383044381336,0.938088930770899,0.1414282772607166,0.1736081959269467,0.2992755031295808,0.3569466021378518,0.8656010857770537,0.1271449198206728,0.1622409196710962,0.2700601138535991,0.3351641177671645,0.812778220930432,0.1331832890188016,0.1642913144705252,0.2826873315019509,0.3387094664609786,0.8213757468921404,0.1413598726082965,0.1655809670784945,0.2999230089995142,0.3404556006400918,0.8256101495515304,0.1834512976655588,0.1962325438120642,0.3853267419615681,0.3977466125306728,0.9645417482857328,0.1033138460545259,0.1302480583510456,0.2217289286771271,0.271227459721141,0.6577308264626718,0.1144565421890983,0.1457551489279563,0.2444124585501757,0.3024011349047779,0.7333274757233816,0.0827999517027423,0.1027019698424292,0.1792810044960549,0.2153304026826958,0.5221795900188128,0.0883258678765129,0.1236786577862096,0.1899620945920023,0.2588466205257558,0.6277070980221426,0.1031461051646199,0.1353777213805349,0.2210047360296343,0.2819335814202914,0.6836933388153372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1_static_gates,hc-11,Achilles_10252013,spikein,1.5,5306,20,1,35.9518,7.37932454007866,7.37932454007866,4,0,"[0, 2, 9, 14]",306,False,9,,0.25,0.25,0.25,1,"[13, 14, 15, 16]",,6331.727685312024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B2_modular_hmm_hawkes,hc-11,Achilles_10252013,spikein,1.5,5306,20,1,35.9518,7.37932454007866,7.37932454007866,4,0,"[0, 2, 9, 14]",306,False,9,0.8125,0.0,0.0,0.0,0,"[11, 13, 15, 17]",18.0,,,,,,,0.4484490621066059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4484490621066059,190.0,4.0,"[249.94182936204103, 349.79797054744813]","[11, 13, 15, 17, 12, 18, 10, 4, 2, 19]","[0.06322629902647443, 0.035943824797193165, 0.021854752828512385, 0.018150628648403454, 0.018014063481900086, 0.01670563589225183, 0.012373502576517068, 0.011033873451443047, 0.010443805266718259, 0.009122776644434488]","[18, 17, 19, 11, 7, 10, 14, 4, 2, 15]","[2978.1455621826567, 2751.743656409284, 1046.7073958718006, 657.7911540021678, 560.2809351219764, 444.0727382706078, 418.1823601140916, 408.26141693728835, 346.6452289949731, 7.196841508503409]","[13, 12, 15, 11, 6, 10, 2, 4, 5, 9]","[6312.950934844211, 1913.3836420532282, 1247.751769375647, 114.25779220679917, 16.899474282171912, 6.482007488518031, 5.915761252429003, 5.606553795872985, 5.012839766760886, 4.572024732956294]",2.9635135133802124,2.798557027712632,0.0006641732332253087,3.970847141882983,2.29761231030519,0.0006966117441273657,346.6452289949731,5.915761252429003,0.010443805266718259,4.053708362635994,2.193465250154657,0.000687705443982683,408.26141693728835,5.606553795872985,0.011033873451443047,3.178238442231211,5.012839766760886,0.0009205470321481162,2.1479473613765854,16.899474282171912,0.0013895022262830077,560.2809351219764,1.0477230528891852,0.005587750484484389,1.5492794678563422,0.6827622464855861,0.00023719769511675918,2.937833555647969,4.572024732956294,0.0008452374120948004,444.0727382706078,6.482007488518031,0.012373502576517068,657.7911540021678,114.25779220679917,0.06322629902647443,3.1885971661054784,1913.3836420532282,0.018014063481900086,3.8476405955559634,6312.950934844211,0.035943824797193165,418.1823601140916,3.5607609213067413,0.008899489495406017,7.196841508503409,1247.751769375647,0.021854752828512385,5.287304231192995,1.2309414237586866,0.0005883647916811741,2751.743656409284,2.2508870561089824,0.018150628648403454,2978.1455621826567,1.7618074290548196,0.01670563589225183,1046.7073958718006,1.4948827348447606,0.009122776644434488
B3_static_svd,hc-11,Achilles_10252013,spikein,1.5,5306,20,1,35.9518,7.37932454007866,7.37932454007866,4,0,"[0, 2, 9, 14]",306,False,9,,0.25,0.25,0.25,1,"[0, 1, 4, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proposed,hc-11,Achilles_10252013,spikein,1.5,5278,20,1,35.9518,7.340383513481941,7.340383513481941,4,2,"[2, 7, 9, 14]",278,False,7,0.675,0.75,0.75,0.75,0,"[0, 2, 9, 14]",0.0,7610.70535946046,14.134692407565712,19.99616,5.861467592434288,2.8584216033708354,1.1673317997364736,0.6672384943821213,0.1066737788093448,19.32166278388451,0.3139598641922655,0.1972241814572457,0.7240709534548566,0.4248389009764924,1.0,0.2142427059805064,0.181401437973307,0.4964664474726629,0.4032929100855468,0.7816050439705987,0.2359314538114258,0.2336661465934222,0.538182329296189,0.5159804343595271,1.0,0.1768677737632941,0.1700369833776324,0.4112574543488687,0.38244064420716,0.7411921436165957,0.1995502442691923,0.1479670726647816,0.4670425656680678,0.3304674799381996,0.6450232030985432,0.157088832496211,0.1881610310586252,0.3632776559727519,0.4257714372864933,0.8251697330636037,0.1945300459194032,0.2146918521210636,0.4462869213929427,0.4802422664904567,0.9307373584554012,0.1919076658677121,0.1889308587642053,0.4436876502682511,0.4229618419632973,0.8197245744178433,0.1951172862876029,0.145696169821685,0.4569518044604562,0.3258556072743805,0.6315270610577637,0.2132120084734483,0.2264723801739619,0.4874011619787754,0.5036615774146647,0.976125340953764,0.1615473695270448,0.1928175051688643,0.373079755560729,0.4357071389485614,0.8444256989887479,0.1386462114550379,0.1763170194324251,0.3217667448513598,0.4012301940638479,0.7776073807176127,0.1505746513421061,0.1824851867032631,0.3488164151035806,0.4137569746880406,0.8018850079104768,0.1512154692878332,0.1784290220602735,0.3507196013075667,0.4044839309601303,0.7839133114847766,0.2047941570992232,0.223618707991328,0.4685670633623922,0.4986319542397012,0.9663776396068968,0.109672554847163,0.1374625542498583,0.2574935712996152,0.3155875565223568,0.6116269833256126,0.1258327961582009,0.1581340845247129,0.2936193827814229,0.3612471927146582,0.7001180057593944,0.0884239624551702,0.112827623733563,0.2091079687479403,0.2606806826997998,0.5052142781797063,0.0913516425928355,0.1225112520552258,0.215413128430935,0.2828015653829915,0.5480858314599188,0.1072251154969194,0.1456820968170194,0.2511182309096529,0.3346865164527113,0.6486418750899903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1_static_gates,hc-11,Achilles_10252013,spikein,1.5,5278,20,1,35.9518,7.340383513481941,7.340383513481941,4,2,"[2, 7, 9, 14]",278,False,7,,0.25,0.25,0.25,0,"[13, 14, 15, 16]",,6229.179455540347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B2_modular_hmm_hawkes,hc-11,Achilles_10252013,spikein,1.5,5278,20,1,35.9518,7.340383513481941,7.340383513481941,4,2,"[2, 7, 9, 14]",278,False,7,0.65,0.0,0.0,0.0,0,"[4, 5, 13, 17]",17.0,,,,,,,0.33293430322286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.33293430322286,190.0,4.0,"[252.29369833138185, 375.05956516945434]","[13, 17, 5, 4, 15, 10, 2, 19, 14, 11]","[0.03196369432094757, 0.017659114479001592, 0.012469911765502401, 0.012309314029130849, 0.01174670478490145, 0.010820300095162858, 0.008498680561847233, 0.008036113224159801, 0.006952317379138478, 0.0067227821486334416]","[17, 5, 19, 3, 4, 10, 8, 2, 11, 14]","[2919.3805617385046, 594.9261616883759, 577.8074633918452, 451.3880065327646, 424.2718968730845, 386.897115966203, 317.63036869034846, 222.8021799531771, 170.08312642780982, 145.7494394157562]","[13, 15, 12, 4, 14, 2, 10, 9, 11, 5]","[5651.243837085652, 319.0189967891164, 224.80989421012427, 5.891938369236208, 5.471256114794345, 5.348331702523087, 4.992497749467603, 4.6252831467616415, 4.384010690129438, 4.312195600520903]",3.166458060485397,2.463373040246778,0.0006875979653774474,3.706000748879256,2.2065510880840824,0.0007040319454358659,222.8021799531771,5.348331702523087,0.008498680561847233,451.3880065327646,1.1531448908604658,0.0056169371983438784,424.2718968730845,5.891938369236208,0.012309314029130849,594.9261616883759,4.312195600520903,0.012469911765502401,2.6717487759003316,4.239243858360561,0.0008285612723536606,2.1253907420320117,1.9927944411322893,0.0005066794198072085,317.63036869034846,2.3202341424214747,0.006683585939726329,2.6449862571341405,4.6252831467616415,0.0008611196365790839,386.897115966203,4.992497749467603,0.010820300095162858,170.08312642780982,4.384010690129438,0.0067227821486334416,3.1743410109579298,224.80989421012427,0.00657683765050095,2.982666177265344,5651.243837085652,0.03196369432094757,145.7494394157562,5.471256114794345,0.006952317379138478,7.135925742879405,319.0189967891164,0.01174670478490145,5.2651731195965015,1.0690581711690395,0.0005841032425403327,2919.3805617385046,1.7623083151664007,0.017659114479001592,6.301765674014754,0.9619006585962724,0.0006061482518094801,577.8074633918452,1.8439269226515327,0.008036113224159801
B3_static_svd,hc-11,Achilles_10252013,spikein,1.5,5278,20,1,35.9518,7.340383513481941,7.340383513481941,4,2,"[2, 7, 9, 14]",278,False,7,,0.0,0.0,0.0,0,"[0, 1, 4, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proposed,hc-11,Achilles_10252013,spikein,1.5,5211,20,1,35.9518,7.247203199839786,7.247203199839786,4,0,"[0, 7, 9, 14]",211,False,8,0.675,0.5,0.5,0.5,1,"[0, 2, 6, 14]",0.0,7547.526708125224,14.134869513228558,19.99616,5.861290486771441,0.0734689282551337,3.8580101037040113,0.8257733249638128,0.0919770789561318,19.491784700217963,0.2909988674330598,0.1760465985842978,0.5902004762999493,0.330736036764977,1.0,0.1949317776805217,0.1668427808429085,0.3966048846699283,0.3245450453988057,0.8595291877478406,0.1708053048793752,0.1924525333515141,0.3444770234132896,0.3775846708000534,1.0,0.170796153362997,0.1682981709553219,0.3473191081244846,0.3302024481239184,0.8745123244125931,0.1847856160557832,0.1363890120359421,0.3798577807023796,0.2662718682362573,0.7051977710643322,0.1413495164808228,0.17535545761235,0.2867444374109344,0.3476312237407283,0.9206709133719396,0.1674890786871292,0.187363518947381,0.3383816940869616,0.3680401405148943,0.9747221457244662,0.15400275968412,0.1480575674772477,0.3153370290230605,0.2922193134632825,0.773917311961069,0.1747615125619492,0.1313878962986699,0.3598603187772611,0.2574250666759759,0.6817677903356756,0.1700226392673338,0.1812640285950327,0.3442141271580812,0.3557479157677646,0.9421672628128164,0.1417535806515379,0.1733657304281487,0.2877629849989688,0.3436393598289025,0.9100988106873482,0.124490096822226,0.1552009098338393,0.2542829125753491,0.3094839107744832,0.8196410890270692,0.1309429362537556,0.159689073132858,0.2670594589365204,0.3177270497156591,0.8414723220686802,0.1394885394741495,0.1610059782684374,0.2843559488515899,0.319385765293505,0.845865285306121,0.1709641975882125,0.1844045949337765,0.3457581621042088,0.361786240451346,0.9581592379922824,0.1008609921453975,0.1268187321474805,0.2080043443229097,0.2549761857313522,0.6752821431841776,0.1085121850137031,0.1338400520846134,0.2232565261503914,0.268378449232629,0.7107768667196407,0.0808368961300782,0.1028492850010918,0.1680586987479124,0.2082024467043552,0.5514059833605028,0.0845356238156439,0.1173524537955857,0.1748907224858268,0.2372602633074436,0.6283630710026432,0.0990459742132293,0.1240920446674865,0.2044496465455705,0.2496328848592449,0.6611308778248465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1_static_gates,hc-11,Achilles_10252013,spikein,1.5,5211,20,1,35.9518,7.247203199839786,7.247203199839786,4,0,"[0, 7, 9, 14]",211,False,8,,0.25,0.25,0.25,1,"[13, 14, 15, 16]",,6162.04804981053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B2_modular_hmm_hawkes,hc-11,Achilles_10252013,spikein,1.5,5211,20,1,35.9518,7.247203199839786,7.247203199839786,4,0,"[0, 7, 9, 14]",211,False,8,0.8125,0.0,0.0,0.0,0,"[3, 10, 12, 13]",18.0,,,,,,,0.6062353899804338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6062353899804338,190.0,4.0,"[229.38120306889724, 328.4569785320985]","[13, 10, 12, 3, 18, 15, 4, 6, 16, 11]","[0.2985358405315051, 0.11957037739802603, 0.09665950535771649, 0.06877073065667948, 0.035268477350986475, 0.03516543708260988, 0.03434188822247872, 0.03215993661763856, 0.026084495966245624, 0.026041785459517772]","[18, 19, 11, 4, 8, 3, 10, 13, 2, 12]","[1641.3921524701157, 1458.8870060632526, 365.62185746150027, 271.2247408534977, 265.68078062712635, 229.7440106831529, 154.80450691586572, 146.28685656106055, 20.392470507661173, 20.104937845974312]","[13, 12, 6, 15, 1, 16, 10, 3, 4, 2]","[1459.3874354395336, 1113.1901568101878, 760.3971430629588, 363.884981457684, 311.54787000241674, 290.44259137644286, 221.23129177857348, 49.31125257190128, 10.416024514205583, 6.206593913719854]",2.9119456602763347,3.8851937278809054,0.0021732340197761525,4.279737141105972,311.54787000241674,0.023592798757579657,20.392470507661173,6.206593913719854,0.007268923683921152,229.7440106831529,49.31125257190128,0.06877073065667948,271.2247408534977,10.416024514205583,0.03434188822247872,3.0592941858641547,5.827853235394339,0.0027281826708293678,3.2581632996355188,760.3971430629588,0.03215993661763856,2.844856913873258,1.0603163227171934,0.0011221643297002783,265.68078062712635,0.5807660209407957,0.008025815855213924,3.2843543008144334,4.896083453432699,0.0025909434154570824,154.80450691586572,221.23129177857348,0.11957037739802603,365.62185746150027,4.443163741945946,0.026041785459517772,20.104937845974312,1113.1901568101878,0.09665950535771649,146.28685656106055,1459.3874354395336,0.2985358405315051,3.474996568537876,4.440838348764029,0.002538155318620798,8.140495934239846,363.884981457684,0.03516543708260988,5.611610912472716,290.44259137644286,0.026084495966245624,4.412754370885506,1.4884687196098447,0.001655896755672512,1641.3921524701157,1.815281674279273,0.035268477350986475,1458.8870060632526,0.9642231043236906,0.024233052160261125
B3_static_svd,hc-11,Achilles_10252013,spikein,1.5,5211,20,1,35.9518,7.247203199839786,7.247203199839786,4,0,"[0, 7, 9, 14]",211,False,8,,0.25,0.25,0.25,1,"[0, 1, 4, 8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proposed,hc-11,Achilles_10252013,spikein,2.0,5349,20,1,35.9518,7.439126830923625,7.439126830923625,4,0,"[0, 2, 9, 14]",349,False,9,0.6233766233766234,0.75,0.75,0.75,1,"[0, 2, 14, 6]",0.0,7806.979666488432,14.136066836261053,19.99616,5.860093163738949,2.9658400769160744,1.188903602005757,0.6752158611775015,0.0940524722518998,19.466689157513333,0.3529303534994524,0.2052378209467807,0.816968797562407,0.4330043039262355,1.0,0.2170682928193733,0.1921563175235222,0.5044404602990726,0.4234996727582427,0.8514467677016803,0.2246231679207989,0.2262200069324836,0.5167073083475034,0.4973883145993966,1.0,0.1839841888226192,0.1850973005226516,0.4284573682829953,0.4121801098870028,0.8286887684906277,0.2079119470009789,0.1554449397626533,0.4884519267846892,0.3435738150035758,0.6907557031778983,0.154976560385474,0.1952983503051383,0.3598083448345215,0.4388404406127405,0.8822894059467172,0.1831462035161888,0.2116612399838502,0.4231375424626299,0.4714782873288047,0.947907848837462,0.1572080944205236,0.1597876794803683,0.3688579032736863,0.3588155807483945,0.7213992975234842,0.1972516908662483,0.152776833574274,0.4637730893445496,0.3388129682923328,0.6811840132698281,0.2023298015673841,0.2115110913936818,0.4674787631348073,0.4683644301559375,0.9416474340237864,0.153125689907748,0.1928622573123346,0.3557722667161256,0.4336061330840753,0.8717658223098943,0.1368089878389471,0.1798412059243358,0.3191060065240766,0.4063445541116344,0.8169563742946191,0.1445694205827536,0.1832682166307531,0.336852731864881,0.4130986389619939,0.830535472661253,0.1517963226181101,0.1816684914066496,0.3538682551560945,0.408613533487171,0.8215181609489036,0.2035829820886602,0.21568408565378,0.4697885350476632,0.477371489574177,0.9597561413533782,0.1099984477503439,0.1434957558754691,0.2593367704291226,0.3268949767232481,0.6572228722070679,0.1240390739814635,0.1608044729378918,0.2909510411248325,0.3647698958727899,0.7333704575801717,0.0878310422571075,0.1141103508867126,0.2088599816746799,0.2617112772178099,0.52617094036195,0.0927980392333159,0.1297288376974199,0.2196673068761521,0.2970959697264937,0.5973119211008785,0.110701294222766,0.1481602048718367,0.2606389675353731,0.3374589752038068,0.6784618080052824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B1_static_gates,hc-11,Achilles_10252013,spikein,2.0,5349,20,1,35.9518,7.439126830923625,7.439126830923625,4,0,"[0, 2, 9, 14]",349,False,9,,0.25,0.25,0.25,1,"[13, 14, 15, 16]",,6437.298777467766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
